system_name,question,retrieval_f1,semantic_f1,predicted_answer,predicted_titles,gold_titles,hop_count,persona,error
AgenticRAG_Compiled_Agentic,"I've discovered what appears to be misuse of university resources by a Deputy Vice-Chancellor. According to the Public Interest Disclosure procedure, who should I report this to and how?",1.0,0.7272727272727273,"According to the Public Interest Disclosure Procedure, if your Public Interest Disclosure (PID) concerns a Deputy Vice-Chancellor, it should be made, in writing, to The Vice-Chancellor.

You can send the report to:
""Confidential""
The Vice-Chancellor
Level 4, Brian Wilson Chancellery
The University of Queensland 4072

Alternatively, or in addition, you can email the report to:
vc@uq.edu.au",['Public Interest Disclosure Procedure'],['Public Interest Disclosure Procedure'],1,An administrative staff member managing university resources.,
AgenticRAG_Compiled_Agentic,"I just spilled about 150 mL of concentrated sulfuric acid in my lab. How do I determine if this is classified as a major or minor spill, and what does that classification mean for my response?",0.6666666666666666,0.625,"A spill of 150 mL of concentrated sulfuric acid is classified as a **major spill**. This classification is based on the hazardous nature of concentrated sulfuric acid, which poses an immediate risk to health, rather than solely on the volume exceeding a specific threshold for all corrosive liquids. The ""Chemical Spill and Response Guideline"" indicates that a spill is major if the chemical presents an immediate threat to human health or safety, and notes that for some chemicals, evacuation should be considered for volumes less than 100 mL.

The classification as a major spill means your response must follow the Major Spill Procedure:

1.  **Evacuate the building:** Activate the nearest fire alarm. If a local emergency plan has assessed the risks and a specific response is in place, evacuate the area specified in that plan.
2.  **Call for assistance:** Immediately call (336) 53333 for UQ Security (or 000 for a confirmed fire). Provide details of the incident, including the exact location, the chemical involved (concentrated sulfuric acid), the approximate quantity (150 mL), and whether there is any injury or harm to a person.
3.  **Address personal injury/contamination (if safe to do so):**
*   Remove the injured person from the immediate area.
*   Locate the nearest emergency eyewash or safety shower.
*   Remove any contaminated clothing from the injured person and flush all areas of the body contacted by chemicals with copious amounts of water for at least 20 minutes.
*   Administer first aid as appropriate, consulting the relevant Safety Data Sheet (SDS), and seek immediate medical attention.
4.  **Report the incident:** Submit an incident report in UQSafe as soon as practicable.","['Chemical Spill and Response Procedure', 'Chemical Spill and Response Guideline']",['Chemical Spill and Response Guideline'],1,A PhD candidate conducting complex laboratory research.,
AgenticRAG_Compiled_Agentic,"I'm working with a hiring manager who wants to start recruiting for a new position, but we're unsure about what background checks will be required. What's the process for determining which background checks and conditions of employment are needed for a specific role?",1.0,0.7272727272727272,"To determine the background checks and conditions of employment for a specific role, the Chief Human Resources Officer must make this determination prior to commencing recruitment. The Hiring Manager is responsible for determining these requirements in consultation with the Human Resources Division. Additionally, the Authorised Officer will determine and approve the required background checks and conditions of employment, also in consultation with the Hiring Manager and Human Resources Division. If there is any uncertainty regarding which checks or conditions are required, the Hiring Manager must consult the Human Resources Division. Once determined, these requirements must be specified in the position description, included in the position advertisement, communicated to applicants throughout the recruitment and selection process, and stated in the Offer of Appointment, along with the timeframe for fulfilling them.",['Background Checks and Conditions of Employment Procedure'],['Background Checks and Conditions of Employment Procedure'],1,An administrative staff member managing university resources.,
AgenticRAG_Compiled_TextSplit,"A UQ research laboratory is planning to acquire 300 litres of acetone (Class 3 flammable liquid) and 150 litres of concentrated hydrochloric acid (Class 8 corrosive) for a new project. Currently, they have 250 litres of various Class 3 flammable liquids already stored in their building. Analyze the complete compliance pathway this acquisition triggers across UQ's chemical management system, specifically detailing: (1) the risk assessment and register update requirements before acquisition, (2) the manifest reporting obligations and frequency requirements post-acquisition, and (3) the placarding implications for both the storage area and building entrance, including the specific roles of HSW Managers in coordinating these interconnected compliance requirements.",0.28571428571428575,0.8148148148148148,"The acquisition of 300 litres of acetone (Class 3 flammable liquid) and 150 litres of concentrated hydrochloric acid (Class 8 corrosive), adding to an existing 250 litres of Class 3 flammable liquids, triggers a comprehensive compliance pathway within UQ's chemical management system:

**(1) Risk Assessment and Register Update Requirements Before Acquisition:**

*   **Risk Assessment:** Before acquiring and commencing work with these hazardous chemicals, UQ workers must undertake a risk assessment in UQSafe. This assessment must plan ahead for the work, determine the need to procure the chemicals, and evaluate the hazards and associated risks related to their use, storage, and disposal. For flammable liquids like acetone, the risk assessment must specifically determine if a hazardous atmosphere is expected. The assessment should also inform the spill response plan and the contents and location of spill kits. Elimination or substitution with less hazardous existing stock is the preferred control measure.
*   **Register Update:** The Organisational Unit must maintain a chemical register in Chemwatch for all hazardous chemicals held. Before acquisition, current chemical registers must be consulted to avoid duplication and excessive holdings. Upon acquisition, the appointed UQ worker, or authorised personnel, must update the local chemical register in Chemwatch as soon as practicable. This update must accurately reflect the hazard or dangerous goods class, quantities, and storage locations for both existing and new stock. The HSW Manager plays a crucial role by facilitating access to the relevant register (folder/space) within Chemwatch for designated UQ workers to complete and maintain the chemical register.

**(2) Manifest Reporting Obligations and Frequency Requirements Post-Acquisition:**

*   **Manifest Obligation:** As UQ is classified as a manifest quantity workplace (MQW) due to its hazardous chemical holdings exceeding prescribed quantities in Schedule 11 of the Work Health and Safety Regulation 2011, it must maintain a current manifest. This manifest, compiled from local chemical registers in Chemwatch, provides critical information on the quantity, type, and location of hazardous chemicals for first responders and informs placarding. The acquisition of 300 litres of Class 3 flammable liquid (bringing the total to 550 litres) and 150 litres of Class 8 corrosive constitutes a significant change in chemical holdings.
*   **Frequency Requirements:** Local chemical registers must be updated as soon as practicable when holdings change, or at a minimum, biannually. Any significant change in the quantity of hazardous chemicals, such as this acquisition, requires reporting. UQ workers must report these changes to their Manager or Supervisor, or the authorised personnel in charge of the area’s register. Managers and Supervisors are then responsible for reporting these significant changes to their HSW Manager. The HSW Manager must, in turn, report to the HSW Division, as an update of the manifest and/or placarding might be necessary, potentially triggering further notification to Workplace Health and Safety Queensland (WHSQ).

**(3) Placarding Implications for Storage Area and Building Entrance, Including HSW Manager Roles:**

*   **Placarding Requirements:** Placarding is required for storages of Schedule 11 hazardous chemicals to alert emergency services and identify hazards. Given the quantities involved (550 litres of Class 3 flammable liquid and 150 litres of Class 8 corrosive), placarding thresholds will likely be met or exceeded, necessitating both outer warning placards and information placards.
*   **Outer Warning Placard (Building Entrance):** An outer warning placard (HAZCHEM sign) is required at the entrance to the workplace when the workplace exceeds a prescribed placarding quantity. As UQ is already an MQW, such a placard is likely in place, but the significant increase in quantities of Class 3 and Class 8 chemicals will necessitate a review and potential update of this placard to reflect the changed overall hazard profile of the building. It must be clearly visible from normal approaches, with the word HAZCHEM in red lettering, not less than 100 mm high, on a white or silver background.
*   **Information Placards (Storage Area):** Individual storage areas where these hazardous chemicals are kept must display information placards. For indoor storage, these placards must be located at the main point of entry to the building and at the entry to each room or area where the goods are stored. The placards must have a white or silver background, and the class labels (diamonds) must have sides not less than 100mm, grouped together and clearly visible. The total quantity of 550 litres of Class 3 flammable liquid significantly exceeds the 10 L per 50 m2 limit for open laboratory storage and the 250 L aggregate limit for cabinets within a 10m radius, requiring dedicated storage solutions (e.g., purpose-built stores or multiple segregated cabinets) that will require specific placarding. Similarly, 150 litres of Class 8 corrosive will exceed typical laboratory bench storage limits and may exceed single cabinet limits, also requiring dedicated, placarded storage.
*   **HSW Manager Role in Placarding:** HSW Managers are central to coordinating placarding requirements. They monitor the completion and maintenance of chemical registers, which directly inform placarding needs. They are responsible for reporting significant changes in chemical holdings to the HSW Division, as these changes may necessitate updates to both the manifest and placarding. HSW Managers also provide support and instruction regarding chemical register completion and maintenance, and assist in assessing compliance with placarding guidelines through periodic auditing. They advise Property and Facilities Division of changes to chemical holdings that may affect placarding for bulk chemical storage areas or the University campus as a whole, ensuring that placards are amended as soon as practicable to reflect current holdings.","['Chemical Manifest Procedure', 'Chemical Storage Safety Guideline', 'Chemical Spill and Response Procedure', 'Flammable and Combustible Liquids: Storage and Handling Procedure', 'Placarding of Chemical Storage Areas Guideline', 'Safety Data Sheets Guideline', 'Chemicals of Security Concern Procedure', 'Storage of Chemicals in Fridges, Freezers and Cold Rooms Guideline', 'Safe Procurement and Acquisition of Plant and Equipment Procedure', 'Chemical Labelling Guideline', 'Storage and Handling of Gas Cylinders Guideline']","['Chemical Manifest Procedure', 'Health and Safety Risk Management Procedure', 'Placarding of Chemical Storage Areas Guideline']",3,,
AgenticRAG_Compiled_Agentic,"I'm a PhD student starting a research project that involves working with laboratory mice on a regular basis. What level of health surveillance do I need to undergo, and what does this process actually involve?",1.0,0.8421052631578948,"As a PhD student regularly working with laboratory mice, you will generally undergo Level 2 health surveillance. However, if you have a pre-existing animal allergy or are working in a specific high-risk environment, Level 3 surveillance may be required. The process begins with a pre-placement assessment by the Occupational Health Nurse Advisor (OHNA).

**Level 2 Health Surveillance (Most Researchers and Postgraduate Students):**
This level is for researchers and others who work directly, but intermittently, with animals for limited periods. It involves completing a questionnaire annually and submitting it to the OHNA. You are also required to self-monitor for any symptoms and report them immediately to your Supervisor and the OHNA.

**Level 3 Health Surveillance (Existing Allergy or High-Risk Environment):**
This level is appropriate for individuals with potentially high levels or frequent exposure to animals, or those with an existing proven animal allergy. Health surveillance at this level may be undertaken at pre-employment, at three months, six months, and then annually. It can consist of a questionnaire, respiratory function testing (RFT), and a referral to a respiratory specialist.

**General Requirements for All Levels:**
Regardless of the level, all workers undertaking health surveillance must self-monitor and report any new symptoms to their supervisor and the OHNA immediately to ensure possible animal allergies are investigated at the earliest opportunity. The purpose of this health screening is to identify pre-existing allergies, identify those more vulnerable to occupational sensitisation, provide a baseline for ongoing surveillance, and raise awareness of occupational sensitisation to laboratory animals.",['Health Surveillance for Laboratory Animal Allergy (LAA) Guideline'],['Health Surveillance for Laboratory Animal Allergy (LAA) Guideline'],1,A PhD candidate conducting complex laboratory research.,
AgenticRAG_Compiled_Agentic,"When do faculties need to submit their University Medal nominations, and what specific documentation must be included in each submission?",1.0,0.7692307692307693,"Faculties must submit their University Medal nominations at the beginning of each year for consideration by the Committee for Academic Programs Policy (CAPP).

Each submission must include the following specific documentation:
1.  The nominee's name, program, and cumulative Grade Point Average (GPA).
2.  A copy of the nominee's academic record, which must be annotated to clearly identify the courses counted in the calculation of the cumulative GPA.
3.  The graduate check template that was used to calculate the cumulative GPA.",['Award of University Medals Procedure'],['Award of University Medals Procedure'],1,An administrative staff member managing university resources.,
AgenticRAG_Compiled_TextSplit,"A UQ research laboratory is planning to acquire potassium perchlorate at 70% concentration for legitimate research purposes. Given that this chemical falls under the Chemicals of Security Concern requirements and considering UQ's enterprise health and safety risk management framework, analyze how the required security risk assessment process must align with UQ's Risk Appetite Statement and enterprise risk reporting structures. Specifically, explain how the ""Restricted"" marking capability in UQSafe for CSC risk assessments relates to UQ's enterprise risk management approach, what reporting pathways must be followed if the security risks fall outside UQ's ""cautious"" risk appetite level, and how the HSW Division's role in CSC management integrates with their responsibilities for enterprise health and safety risk consolidation and reporting to USET and SRAC.",0.6666666666666666,0.7630922693266834,"The acquisition of potassium perchlorate at 70% concentration falls under UQ's Chemicals of Security Concern (CSC) requirements, as potassium perchlorate at a concentration of 65% or above is classified as a high-risk CSC. Therefore, the UQ research laboratory must adhere to the CSC Procedure and integrate its security risk assessment process with UQ's enterprise health and safety risk management framework, including its Risk Appetite Statement and enterprise risk reporting structures.

1.  **Relationship between 'Restricted' marking in UQSafe and UQ's enterprise risk management approach:**
UQSafe is the designated system for completing CSC risk assessments. The capability to mark a risk assessment as 'Restricted' in UQSafe is encouraged to prevent these assessments from becoming an uncontrolled source of information regarding the storage of CSCs. This directly supports UQ's enterprise risk management approach by safeguarding both tangible and intangible assets, including sensitive information about security measures. By restricting access to detailed security plans, UQ mitigates the risk of unauthorized persons gaining knowledge that could compromise the security of CSCs. This aligns with the enterprise-wide approach to risk management, which emphasizes systematic, structured, and consistent practices to protect the University's objectives and assets.

2.  **Reporting pathways if security risks fall outside UQ's 'cautious' risk appetite level:**
UQ's Risk Appetite Statement (RAS) sets a 'cautious' risk appetite level for 'Student Safety' and 'Employee Health, Safety and Wellness'. If a security risk assessment for potassium perchlorate indicates a Managed Risk Level (MRL) that falls outside this 'cautious' appetite, a specific reporting and approval process, as outlined in the Enterprise Risk Management Framework (ERMF) Risk Matrix, must be followed. The reporting pathways are as follows:
*   **Immediate Internal Reporting:** Any UQ worker observing suspicious behavior or suspected diversion of CSC material must immediately report it to their Supervisor, the Organisational Unit’s Work Health and Safety Coordinator (WHSC)/HSW Manager, and the Controlled Substances Officer (CSO).
*   **Incident Investigation and HSW Division Notification:** An incident investigation must be conducted, and its outcomes reported to the HSW Division by completing an incident report in UQSafe and inviting the Director, HSW Division, to view the report. The Organisational Unit WHSC, HSW Manager, or CSO will then notify the HSW Division.
*   **Enterprise Risk Services (ER) Notification:** If the impact of the security risk is rated as 'Major' or 'Extreme' according to the ERMF Risk Consequence Rating Table, Enterprise Risk Services (ER) must be promptly informed.
*   **External Reporting (if serious):** The HSW Division, in consultation with UQ Security, will determine if a report to the National Security Hotline is required. If a serious breach is suspected, the Director, HSW Division, will notify the UQ Integrity Unit and contact the Regulator via the National Security Hotline.
*   **Senior Management and Committee Reporting:** The HSW Division consolidates information, including high or extreme level identified risk assessments, and reports key HSW risks and emerging risks to the University Senior Executive Team (USET) and the Senate Risk and Audit Committee (SRAC) through reports such as the HSW Monthly Dashboard and the annual Health and Safety Risk Register.

3.  **HSW Division's role in CSC management and integration with enterprise health and safety risk consolidation and reporting to USET and SRAC:**
The Health, Safety and Wellness (HSW) Division plays a central role in both CSC management and enterprise health and safety risk consolidation and reporting:
*   **CSC Management:** The HSW Division is responsible for developing and maintaining guidance material for UQ to meet the requirements of the National Code of Practice for Chemicals of Security Concern, updating online training modules, supporting the risk assessment process across UQ, and assisting with periodic inventory and review of CSC management. They also provide technical Occupational Hygiene assistance and advice and, in consultation with UQ Security, determine if a report to the National Security Hotline is necessary.
*   **Enterprise Health and Safety Risk Consolidation:** The HSW Division coordinates the development and review of the UQ enterprise-level Health and Safety Risk Register. This involves assessing top UQ health, safety, and wellness risks by reviewing Faculty, Institute, and Central Support Services (CSS) Divisions’ health and safety risks, incident data, government priorities, industry information, and audit findings. They consolidate Organisational Units' identified top risks to inform the UQ Health and Safety Risk Register and determine the top UQ health and safety risks by analyzing the Enterprise Health and Safety Risk Register against the Managed Risk Level (MRL), the frequency of certain risks, and through consultation with the UQ safety network and USET. They also develop a 'watch list' for risks with high or extreme Inherent Risk Levels (IRL) but low MRL, or insufficient information.
*   **Reporting to USET and SRAC:** The HSW Division provides strategic direction and leadership for UQ’s health, safety, and wellness functions. They are responsible for advising Senate and the Vice-Chancellor and President on UQ’s health and safety practices, performance, obligations, improvement measures, and risk exposures. They report regularly to USET, with consequential reporting to SRAC, on matters including operational performance, regulatory changes, and the identification of health and safety risks that may impact the UQ Community or strategic objectives. Key reports include the HSW Monthly Dashboard, the annual Health and Safety Risk Register, and the HSW Annual Report, which provide USET and SRAC with an overview of key HSW risks, emerging risks, high or extreme level identified risk assessments, and compliance risks.","['Chemicals of Security Concern Procedure', 'Enterprise Risk Management Framework Policy', 'Health and Safety Risk Management Procedure', 'Health and Safety Management Reporting Procedure']","['Health and Safety Risk Management Procedure', 'Chemicals of Security Concern Procedure']",2,,
AgenticRAG_Compiled_Agentic,"We have several maintenance projects happening across campus with different risk levels. Can you explain what specific barricading and signage requirements I need to ensure are in place for each risk category - extreme, high, medium, and low risk situations?",1.0,0.8,"To ensure appropriate safety measures are in place for maintenance projects with varying risk levels, the following specific barricading and signage requirements apply based on the risk category:

*   **Extreme Risk:** A barricade is mandatory and must be fitted with permanent fixed signage.
*   **High Risk:**
*   Where the hazard is permanent or prolonged, a barricade and fixed signage are the mandatory minimum requirement.
*   Where the hazard is temporary, barrier mesh and signage are the mandatory minimum standard.
*   **Medium Risk:** Barrier tape is the mandatory minimum requirement.
*   **Low Risk:** Signage is the mandatory minimum requirement.

These selections should be determined following a risk assessment and the determination of the Risk Category posed by the hazard. Barricades should encompass the entire potentially affected area and be accompanied by an appropriate sign placed on all access points.",['Temporary Barricading and Signage Guideline'],['Temporary Barricading and Signage Guideline'],1,An administrative staff member managing university resources.,
AgenticRAG_Compiled_Agentic,What specific safeguards and protections does UQ have in place to ensure my child's safety when they participate in university activities or programs?,0.5,0.6743295019157088,"The University of Queensland (UQ) has a comprehensive framework of safeguards and protections to ensure the safety and wellbeing of children participating in university activities or programs. These measures are outlined in its policies and procedures, including the Working with Children Policy, Screening and Blue Card Management Procedure, and Children on Campus Procedure.

Key safeguards and protections include:

1.  **Overarching Commitment and Principles:**
*   UQ is committed to the safety, wellbeing, and protection of children from harm, with a zero-tolerance stance on child abuse.
*   It supports a child-safe culture aligned with the National Principles for Child Safe Organisations, which emphasize respect, accessible information, opportunities for children's voices, responsiveness to concerns, mutual trust, and a safe environment.
*   UQ recognizes the rights of the child and acts in their best interests.

2.  **Personnel Screening and Management (Blue Card System):**
*   **Mandatory Screening:** UQ ensures the screening of all staff, students, and volunteers engaged in ""regulated activities"" (work with children) under UQ's responsibility.
*   **""No Card No Start"" Policy:** This Queensland Government requirement is strictly upheld, meaning individuals must possess a current Positive Notice (Blue Card) or approved exemption *before* commencing any regulated activities involving children. A pending application is not sufficient.
*   **Identity Checks:** Managers and supervisors are required to conduct identity checks of all UQ persons involved in regulated activities, typically using two reference points (e.g., driver's license/passport and UQ authenticated access).
*   **Organisation Portal Accounts:** UQ uses online Organisation Portal Accounts provided by Blue Card Services (BCS) to manage Blue Card holders and applicants, ensuring central oversight and support.
*   **Institutional Registers:** UQ maintains registers with details of all staff, students, and volunteers engaged in regulated activities.
*   **Negative Notices and Disqualifications:** Any UQ person who receives a negative notice or is disqualified from working with children cannot undertake regulated activities and must immediately inform UQ. UQ will then take appropriate action, which may include removal from regulated activities and consideration of their ongoing role or study pathway.

3.  **Risk Management and Oversight:**
*   **Integrated Risk Management:** UQ employs an integrated risk management approach for all activities involving children.
*   **Annual Risk Assessments:** Risk assessments are undertaken, normally on an annual basis, for UQ regulated activities involving children, with risk management plans maintained for high-risk activities and special events.
*   **Systematic Review:** UQ strategies and controls for managing risks associated with working with children are systematically reviewed.
*   **Clear Responsibilities:** Specific roles and responsibilities are assigned across the university for the oversight, monitoring, and assurance of child safety policies and procedures.

4.  **Physical Safety and Supervision on Campus:**
*   **Constant Supervision:** A responsible adult must supervise children (defined as individuals 15 years of age or under who are not enrolled students) at all times while on a UQ Campus or Site.
*   **Restricted and High-Risk Areas:** Children are generally not permitted in areas identified as Restricted or High-Risk (e.g., laboratories, workshops, clinics, construction sites, examination areas) due to potential health and safety risks, unless a specific risk-based assessment is undertaken and their presence is not prevented by law.
*   **Permission for Children in Work/Study Environments:** Staff or students must seek permission from their supervisor or Student Support and Wellbeing Services (respectively) to bring a child into their work or study environment, which is not intended as an alternative to regular childcare. Requests are assessed based on extenuating circumstances, potential risks, and the suitability of the environment.
*   **Removal of Children:** UQ staff (supervisors, teaching staff, Security) can request the removal of a child if their presence is inappropriate, disruptive, poses health and safety risks, or if permissions are not granted.
*   **Unattended Children Protocol:** If a child is found unattended, UQ staff will supervise them, inform Campus Security, and make efforts to locate the parent/carer.
*   **Activities and Field Trips:** Children attending recreational, outreach, or other activities, or participating in field trips, must be supervised by responsible adults, with prior risk assessment and planning to mitigate potential risks.
*   **Children in UQ Vehicles:** Approval from a supervisor or Head of School is required for children (who are not enrolled students) to be passengers in UQ vehicles.
*   **Child Employees:** For children employed by UQ, the Human Resources Division conducts risk assessments, provides age-appropriate induction, and implements special accommodations (e.g., additional supervision, Blue Cards, welfare requirements).

5.  **Reporting and Support Mechanisms:**
*   **Multiple Channels for Concerns:** UQ ensures there are multiple channels for children and members of the UQ community to raise concerns or make disclosures of harm.
*   **Supportive Complaint Process:** A supportive process is maintained for handling and processing complaints, disclosures, and suspicions of harm.
*   **Reporting Non-Compliance:** Non-compliance with child safety procedures should be reported to the relevant UQ area.

6.  **Training and Awareness:**
*   UQ maintains a training framework to create awareness and support the training needs of all members of the UQ Community involved in working with children, ensuring they are aware of policies, procedures, and regulatory obligations.

These safeguards collectively aim to create a safe, inclusive, and protective environment for all children involved in UQ activities and programs.","['Working with Children Policy', 'Screening and Blue Card Management Procedure', 'Children on Campus Procedure']",['Working with Children Policy'],1,A concerned parent asking about student safety and wellbeing.,
AgenticRAG_Compiled_Agentic,"I'm applying for undergraduate studies at UQ but I'm not sure if my English level is good enough. What are the different ways I can prove I meet the English language requirements, and what happens if I don't meet them?",0.6666666666666666,0.88,"To gain admission to The University of Queensland (UQ) for undergraduate studies, you must demonstrate proficiency in English, as it is critical for academic success and will not be waived. The specific English Language Proficiency (ELP) requirements are established for each program, taking into account the necessary English language skills and external accreditation bodies. Test scores used to demonstrate ELP are valid for two years from the test date to the date of commencement at UQ.

You can satisfy UQ's minimum ELP requirements in several ways:

1.  **Approved English Language Proficiency Tests:** Achieve approved grades in specific English language proficiency tests, as outlined in UQ's Table 3.
2.  **Senior Secondary Schooling in Designated Countries:** Complete senior secondary schooling with the required English result in one of the designated countries listed in Part A of Table 2, provided English was the medium of instruction and assessment.
3.  **Recognised Qualifications:** Hold qualifications and satisfy relevant conditions specified in Part B of Table 2.
4.  **Post-Secondary Study in Designated Countries:** Successfully undertake at least one year of full-time (or part-time equivalent) post-secondary study (diploma level or higher) in a designated country (Part A of Table 2) from an accredited institution where English was the medium of instruction and assessment.
5.  **Bachelor Degree or Higher:** Successfully complete a bachelor degree or higher program from an accredited institution where English was the medium of instruction and assessment, and the final year of study was undertaken within five years immediately prior to commencing at UQ. This five-year limit does not apply if you have held 'predominant residence' in a designated country.
6.  **Two Years of Post-Secondary Study:** Successfully undertake at least two years of full-time (or part-time equivalent) post-secondary study (diploma level or higher) from an accredited institution where English was the medium of instruction and assessment, and the final year of study was undertaken within five years immediately prior to commencing at UQ.
7.  **Work Experience:** Provide evidence of sufficient English language skills developed through at least three years of full-time paid and/or voluntary work experience immediately prior to commencing at UQ, in a primarily English-speaking professional environment in designated countries (Part A of Table 2).
8.  **Professional Registration:** Hold current registration with the Australian Health Practitioner Regulation Agency (AHPRA) or Australian Teacher Registration Authorities.
9.  **Domestic Undergraduate Applicants:** If you are a domestic undergraduate applicant from a non-English speaking background, you can satisfy the ELP requirement concurrently with satisfying the English subject prerequisite for your program.

If you do not meet the specified ELP requirements for your program, you have a few options:

*   **Referral for Evidence Review:** Your application may be referred to the Academic Registrar for consideration of relevant evidence to determine if you meet the University's ELP requirements.
*   **English Language Pathways:** You may consider one of UQ's English language pathways offered through UQ College.
*   **Package Offer (International Applicants Only):** If you are an international applicant with the academic qualifications for a UQ program but do not satisfy the ELP requirements, you may be eligible for a package offer. This is a combined offer of English Language Studies and a conditional offer for your UQ program once the ELP requirement is met. Please note that package offers are not available to undergraduate domestic applicants.","['English Language Proficiency Admission Policy', 'English Language Proficiency Admission Procedure']",['English Language Proficiency Admission Procedure'],1,A first-year undergraduate student new to the university.,
AgenticRAG_Compiled_Agentic,"What are the specific documentation and reporting requirements for each level of incident investigation, and what are the required timeframes for completing action plans?",0.0,0.6260162601626017,"The documentation and reporting requirements for each level of incident investigation are as follows:

*   **Level 1 Investigation (Low or Medium Risk):** These investigations are documented through the creation of an Action Plan in UQSafe, which forms part of the original incident report. They are completed by the Supervisor of the person reporting or involved in the incident, with support from the local Work Health and Safety Coordinator (WHSC).
*   **Level 2 Investigation (High Risk):** For these incidents, findings are recorded in UQSafe. Documentation can be completed using the Basic Investigation tool in UQSafe. In addition to an action plan, investigation findings and conclusions must be documented in UQSafe by the WHSC or Health, Safety and Wellness Manager (HSW Manager) using the ‘note’, ‘attachments’, and/or ‘basic investigation’ function.
*   **Level 3 Investigation (Extreme Risk, Notifiable, or high likelihood of being Notifiable):** This level requires a formal investigation and a separate report. This formal investigation report is to be attached to the original incident report in UQSafe and marked as ‘confidential’. All actions identified are entered into the UQSafe action plan, and the report remains open until all actions are completed. A Lead Investigator leads the investigation team.

Regarding the timeframes for completing action plans:

*   Action plans must be **created** in UQSafe within three weeks of the incident occurring and allocated to a responsible person.
*   A deadline for the **implementation** of corrective actions must be set, and monitoring processes are put in place to ensure these actions are addressed satisfactorily.",['Incident Investigation Procedure'],['Incident Investigation Guideline'],1,An administrative staff member managing university resources.,
